	PC1	PC2
k141_10609	-10.968707207918662	-4.364448667854003
k141_18078	-2.4454729094600927	-6.2485993094065
k141_2662	-7.39483727608948	4.621912039028629
k141_10610	-6.259692148390025	0.915096795530461
k141_14300	-7.961199483428333	0.9077680972920839
k141_18079	-14.82309849109706	-4.226748997229993
k141_30951	4.976683858789422	1.0464693050076757
k141_10611	-12.050768138958192	-2.297486387547358
k141_14304	-9.113201906550266	-1.2731209474300489
k141_18082	-11.571609853049242	0.8904399105993759
k141_6507	-9.786669250842749	0.31737827128849355
k141_10612	-13.210348458957142	8.962665811182806
k141_2670	-4.7520619904093895	0.5355786019928919
k141_30957	6.186931980135847	-3.851581593157077
k141_14307	-8.29046311760439	8.87358645842131
k141_30958	22.830104121759025	1.5909307215458395
k141_10614	6.807275073506425	-2.5799996159761895
k141_6512	-0.7931017159486635	0.26890549424908333
k141_2672	-6.446400473249087	-5.914548316033608
k141_14308	5.050682635058332	-1.3184662184975748
k141_2673	-7.086472825361405	-4.889423708054531
k141_14311	-3.9007567858662124	-1.8459726563493266
k141_6513	-1.4313512223355498	-7.621180562566423
k141_18097	-9.417727734741874	-3.058804817398072
k141_6515	-1.4850384214280927	-6.856656383765625
k141_2675	5.922898514511932	-1.1269507599811006
k141_10625	-1.9559541815624295	0.3625532850921189
k141_30959	16.410870417404364	6.904035770113652
k141_2676	-10.66992319481938	0.7786517958981043
k141_10626	4.096486780286803	2.4231833993746874
k141_18100	-3.6760802886662516	-2.99748353432395
k141_10628	-16.211449127468207	8.836657687631764
k141_30962	-7.957895756116792	0.6806785655893102
k141_6519	2.8816618139083197	-6.425140379069118
k141_2677	6.494064843759677	-5.485514283241473
k141_10631	-2.1030440381643163	-3.9118896649866484
k141_14315	4.232064456657825	-2.8583071746058666
k141_2678	6.8922710849315205	-5.2783875019194095
k141_2680	-9.812124218084307	0.6703425728490098
k141_10633	-6.818885961775356	3.258447163687266
k141_14318	-10.120229616427721	-3.9715582584833466
k141_18103	6.205102047082455	-2.9587989099950263
k141_10634	4.3808705676176105	-1.2962662707205084
k141_2681	3.11772806547169	-4.402111841468174
k141_30971	-6.0322889705490885	-1.7547850380339154
k141_30972	7.12604412612342	0.34012466019578896
k141_14319	11.413877548813298	-4.828704564093868
k141_6523	-12.441449289236578	-8.428470454422238
k141_10635	-0.7023294390806678	-3.0305471223405496
k141_2682	24.36929572607602	7.880166717037817
k141_30973	-11.962266323910844	-0.6854536677949928
k141_10636	2.425045733956566	1.6456822060559697
k141_6525	-5.845905348775014	-1.946136423422495
k141_18109	-5.849049412666661	0.08184086254181203
k141_2683	-0.8264362416699348	1.9900721780888377
k141_10640	10.587919988013079	-0.39108368302426766
k141_14322	-7.53364468358412	0.5903614006772279
k141_6529	11.861504289862749	8.030509462935262
k141_2686	-8.880086564792277	-0.09448389957185566
k141_30976	15.413905728917676	9.38747389165507
k141_6531	2.7861604779540587	-0.8833176784617813
k141_10643	-6.480345029744343	-0.08721419220346766
k141_18110	-6.545518539164341	-0.5929633327058528
k141_10644	-4.092196045685602	-0.7297442405607795
k141_2687	7.751067641933165	-7.48297569436875
k141_10645	-11.520010987372746	-2.9312910105091396
k141_30979	-2.5529471955222167	-3.1702840020363467
k141_10647	-6.3264816990860595	-2.240390139146133
k141_14331	1.739128564918085	-3.6055897704967244
k141_18116	0.20885162463488405	-2.39494738113899
k141_2693	1.22328378623908	8.845521644231653
k141_10648	2.0777910951672056	5.768143037763212
k141_14332	3.2418815732160486	3.359597681718932
k141_30981	-1.7620441895537882	-0.8584453973369479
k141_14333	3.280855733355909	1.6520919563072325
k141_2694	15.42922085202446	6.581797324996364
k141_10652	4.6473974122095125	-2.13702064784134
k141_14335	-2.6560444072111657	-0.7201404768634276
k141_30984	-0.7715192958963257	-2.453181701288816
k141_2698	-17.130560018064003	11.477660606970382
k141_26422	26.45916294730925	-0.921996304385367
k141_18123	16.23659946858412	-2.6146093938208397
k141_10653	-8.94328719583116	1.9422896383616082
k141_30987	15.66045972158009	3.296030328055171
k141_18125	0.4293761407283751	-2.8503413857363067
k141_30991	-17.035016185734165	11.24705561488443
k141_14337	-1.3896279367318325	-4.9559974616243
k141_18130	-8.003906551536993	2.102272821454813
k141_26434	-7.822839211166911	-4.5471652600966195
k141_30998	6.733893551906482	-0.562846032372573
k141_18133	5.5939522507436195	-1.3474168889621383
k141_2702	-6.488409971690609	-1.7081295537385768
k141_18135	4.291212266750173	-1.2771092588660833
k141_14339	-3.167377772864822	-4.998175397659232
k141_26438	-13.84866424487356	8.280384419972561
k141_2707	6.898070310638005	-4.721387219817608
k141_26439	-8.711904472996487	-6.507702159372675
k141_2708	-9.762055087510191	0.8466055628782945
k141_31007	20.839953437975005	4.140271166202659
k141_2712	8.509207382479175	-0.7077232066850154
k141_31010	0.6294308238669101	-3.107851032996037
k141_26442	-9.67533130851584	4.414768457637577
k141_18142	0.553947509222401	-4.461804716650526
k141_14341	-9.041305869595957	-0.24420487784841863
k141_6533	-26.68213468795222	12.69401268029268
k141_31011	9.394581018838295	-6.5390523275570605
k141_14343	-16.582729936942542	9.93103285588133
k141_26443	20.11300214141523	-1.349135643343949
k141_31012	11.29605910668571	1.7172746067083544
k141_31013	-9.97010120537248	5.039970830384387
k141_26444	-10.610651415705064	0.9842775943646789
k141_14345	-9.310526949987866	2.0164838208527343
k141_31017	7.450878785566299	2.9902377887295115
k141_18146	-24.188493125449234	11.39720383504907
k141_6543	-11.001739447437721	4.201691670741017
k141_26446	-12.013524717645396	1.096151007805401
k141_31019	0.22132446891532614	-2.8957267627684073
k141_26448	5.394736387314949	0.6614770390608982
k141_18147	25.754106230890798	3.9554647691654456
k141_31021	-6.235011443648978	3.3994071047163787
k141_14346	-10.109912622886792	-0.24925085983701295
k141_2715	-22.046887183283157	11.45328036344046
k141_26451	26.362448157042316	4.084505127675391
k141_31022	-9.460271047017187	-4.769906463621734
k141_6545	8.850808080100093	-2.7588546506965157
k141_18152	-12.471322922615272	-3.0177642368887727
k141_26453	-12.989437424693143	0.4228610692821378
k141_14350	-15.866407336981318	8.417647434370059
k141_6550	22.976256671635035	3.419236666673062
k141_6551	-4.386499773631139	-0.5396269275759463
k141_26454	-11.93358673097741	5.285172310976449
k141_14351	-7.931113388588104	0.20393186781954725
k141_18153	-8.354520549682778	-7.670918039908228
k141_14353	-9.335728167045053	1.6826234540869178
k141_6557	-13.276789156248443	-0.2743995736739789
k141_26455	8.19822401584421	-4.865432120594075
k141_18154	-7.0908256198672746	0.5524865166955755
k141_2717	-6.382309222898106	-5.407736230404486
k141_6558	11.23103020075578	-5.091853838929088
k141_26458	23.892323098249257	4.013447098986925
k141_6561	4.953060266202438	-0.7847704656830432
k141_14360	12.290325151033073	-2.0369654598796667
k141_18156	21.771752529867822	6.584613155911224
k141_26465	2.4188588946961262	-7.001856011934965
k141_14361	15.083040580578214	7.224766991599495
k141_18160	0.1252618511866862	7.854422498063316
k141_2723	18.330234715556863	7.2702468640361015
k141_18162	13.171686898176723	2.003597792928129
k141_26468	-5.614061308634849	0.45423352613941204
k141_31024	-6.164974599279756	-7.496619296452241
k141_2724	19.339529954862577	3.6811660466598113
k141_18165	-0.23793343167700964	0.45791175975100995
k141_2725	24.661758869247805	2.5257124802556605
k141_31028	-3.1279926263510642	3.978277297377059
k141_2726	3.4470122149379034	-5.990679382637004
k141_18168	0.9267930517419327	-1.6134443105480716
k141_2728	-19.400320169075698	10.500246996735674
k141_26472	-1.3758792010782268	-0.7467166863234549
k141_2729	-11.92754038249844	-0.6979783402701656
k141_18171	-3.726698389055464	-2.588490364628921
k141_26473	-4.126244219850586	-2.719233023574779
k141_26474	11.06104896490822	0.9296879735981453
k141_31031	-8.264848572965818	6.325706458425783
k141_2735	-18.86005187929767	12.01228695370376
k141_6562	26.60127336997429	-1.2028601570151878
k141_10654	-5.809012877657676	-9.666175408931888
k141_31039	3.1244541369192476	2.3426668138012223
k141_18186	-6.826023718946742	2.9052783361558046
k141_2738	-4.244417486896161	1.8929308165255752
k141_31040	-2.630452511336913	1.125413287458173
k141_10658	-1.043266940718179	1.3733254554028638
k141_6566	-11.20574841777505	-2.788298614505893
k141_10659	2.6878184606156914	-0.6772450238183032
k141_10660	-10.030584903400692	-4.160003544568049
k141_18188	-9.830232751786314	-4.43778291415204
k141_6571	1.638785576886869	-0.6832077389250749
k141_18189	7.3445365291630385	-0.5119216537444541
k141_31046	-5.167930998313103	1.7257422995017655
k141_2750	6.076995591121283	-3.402340066862508
k141_31048	3.295464292409369	2.2244087475628014
k141_6572	-9.691878749302647	0.9322714206751337
k141_31049	-1.1825115352672173	-1.7111523757774356
k141_18194	5.12179157496821	-5.391690454694612
k141_18195	-12.153385628959526	11.275951214346339
k141_6575	-10.0224989163473	-2.168963441914521
k141_31050	13.491075284930186	-4.386676115710147
k141_6576	6.9661399540998605	-3.375049081654577
k141_2751	-11.679402941145023	9.29961558381931
k141_18198	-6.538959070271598	0.9893129612955891
k141_31051	-1.15445441938204	1.3159103359283844
k141_2752	8.862973154448756	-5.807302540275508
k141_31052	4.785506779566759	-6.434089696982777
k141_10661	-0.8323219807310219	-1.6767746839269428
k141_6585	2.0670196139090162	2.351124851981541
k141_2755	9.021631048541455	0.4499714835686802
k141_10663	0.6805910041328238	3.4494882752028992
k141_6588	-12.419584552297895	-0.04830801184050132
k141_10664	-8.807452825392758	-2.5857408925990986
k141_31062	6.745718966258714	-1.8064623549948593
k141_2759	2.5137738747157585	-0.1193093644121042
k141_6591	24.140660446347486	2.7930220661756664
k141_10668	0.7270363772962594	-3.0011680865293475
k141_31063	-4.978864676902321	-2.931748288414396
k141_10669	-17.702017836156013	8.740954081074896
k141_10673	7.231463242945923	-0.11018345406366695
k141_2760	-19.122706298050893	11.412163364209622
k141_10674	-4.695408212124359	-2.745052958036866
k141_10677	-1.8650031738750243	-0.06364594853074923
k141_10679	0.7508513830201887	-3.14432418215981
k141_2766	-11.246842572182203	4.226686972228508
k141_31066	-19.926712172917597	10.74056136387398
k141_2767	6.948228685440666	-0.07543989421870728
k141_31067	3.2916605715959255	-0.35566114684244193
k141_10681	-5.0064270716288055	0.630414042945999
k141_10682	-3.993612366819163	4.7917172870623315
k141_2769	-4.856007945156817	-3.6367174109234988
k141_18199	26.958464979091065	-1.801226042594875
k141_31068	6.340884895725084	-1.3107456933215353
k141_10683	12.635647554795995	-3.5140821615649136
k141_14371	2.2847810538030684	-5.942902427718439
k141_2770	-9.274382494097434	-4.173194896890779
k141_14372	-0.5817282070957881	-0.4244426304882713
k141_2771	-10.765479710421516	7.530830389874801
k141_18200	4.08120662281579	1.356456804939113
k141_10685	-0.5813969135886302	-1.2162446609042967
k141_10687	2.130601529879713	-1.6215291501594034
k141_31076	6.736718226554579	-3.5306375179943403
k141_14377	-6.720697477098312	2.481040435407769
k141_2778	-0.5374048578597032	-4.488791267806868
k141_18205	-17.255682724160998	11.067852839200956
k141_31078	13.234206312996594	-1.5511108666762512
k141_10695	12.052317892200099	-4.733312705736942
k141_14383	-0.11212409370870513	3.2527222629397516
k141_10698	-5.487721405789532	0.06991970176914415
k141_18206	-8.101747574570695	4.923432048884727
k141_6595	6.146445337029165	-7.925186933183063
k141_31085	0.4379812168726952	3.4359142395171505
k141_10703	-1.0159210998371884	-4.805552569647332
k141_18207	2.344098394283923	0.04676748747426926
k141_31086	-4.454506192459199	-2.3846382031296853
k141_14384	-17.399906969973845	-0.23005071427345666
k141_2781	-3.833231891396496	-7.1047773772176654
k141_14386	7.8590822565321625	-3.9218789340486624
k141_6596	-14.173208256434705	11.942197779471899
k141_10705	-8.691944240371386	-4.141610748554632
k141_14387	-7.290580430867232	0.4610202977716409
k141_6598	4.941080239852106	-5.6589066794981555
k141_18210	-6.127355721323894	-4.4307225272388155
k141_2787	-7.843188914155669	2.0588895004080072
k141_31093	-5.250700489405052	-2.7721263782153525
k141_6599	-5.119423294047804	2.9279087489598368
k141_2792	-3.4476416762281974	-1.1376648791353867
k141_31097	-4.763022142436794	0.7602371153898191
k141_6600	-5.835135451712938	-4.321256956261149
k141_18217	11.563044842159854	1.016534299762767
k141_10706	-8.406667571684572	-5.946212212500932
k141_2795	-7.974795534158094	-1.1843148533726031
k141_14393	-11.57701801090352	1.6965775428631185
k141_21780	-5.993412558316016	-10.525499078234745
k141_6605	-8.499512787446191	0.12086751164242227
k141_10711	5.341830832880588	-1.073304914291841
k141_31098	-3.753722866533603	-4.2291510578995855
k141_2798	8.395209223771372	-1.9396754731891472
k141_6606	-2.8044023174095782	1.46265484424849
k141_21782	11.104002208243756	7.753388821281888
k141_10712	2.7897452665392013	-6.230968870620862
k141_14398	7.689922193806361	1.1832368436095035
k141_2801	-4.160414124304133	-2.834042225058801
k141_10716	0.14147893598882402	-2.63345410547909
k141_6609	-7.265494448264101	-2.8227635394774735
k141_2804	23.636149373362375	2.7344551026619563
k141_21785	-15.912558869089722	-4.740306274871644
k141_31105	14.370484811340368	7.286906755518302
k141_21786	10.482373627951223	-1.1655873059667305
k141_10721	-2.4078050988738933	-4.102526768299531
k141_6615	-4.730859298274015	-4.918325506281709
k141_2807	-2.695016081038415	0.8946631219181455
k141_21788	12.25829253367709	-5.218560330738309
k141_2809	-5.493136033662499	-5.50317774755929
k141_6616	7.447899674967558	-5.046518697149997
k141_31115	5.232918012741035	-4.225567350945573
k141_10724	7.671977562953556	-3.8486929811588158
k141_6617	20.443259485859734	5.482844389613723
k141_2810	-14.891869409080428	0.26170746637296355
k141_10725	-4.689203308767235	0.21275813740386668
k141_10726	-6.3239913951395526	11.264257854939384
k141_31119	7.755110953516148	-0.5421368628301565
k141_2812	-4.431390192537476	-1.7413843218520024
k141_6620	-8.28842945121079	-3.3332918191510457
k141_31120	-1.7965997755188696	-0.10699930989688022
k141_21795	-12.932608663984396	-2.1082387298505254
k141_21796	22.120099706487782	0.8938012054101354
k141_10727	-14.211317801996488	-6.371048698330727
k141_6625	-6.7644136009423015	3.4284039926166967
k141_21798	1.8465675567781688	2.8817802102358585
k141_10728	22.755663458156633	3.363584718274775
k141_6626	4.9099463184306575	-1.683903243511803
k141_10730	14.724857100680076	1.0324171109770353
k141_21800	-10.590329556087935	0.7903685180788775
k141_18221	-9.883806729930111	-7.7747056282857265
k141_10731	4.813449694220421	-2.0430379060303663
k141_2814	-16.31348037235858	7.204133825513188
k141_10734	-13.741647351281694	1.534089346298194
k141_18226	-5.276853885470766	-3.2552926497541836
k141_6627	-17.22628723824844	-2.9124299320751477
k141_2815	-6.464117456910268	-3.886763761620077
k141_21805	-11.942977336700238	-0.37313487234874837
k141_21806	25.49910966470778	2.5743172849727496
k141_6631	0.8049635892096292	0.640198164664683
k141_18232	2.593659551235578	-2.0916554631801443
k141_21808	-9.723681035788506	-0.5105836172752911
k141_6639	2.7396856900262265	0.5701348572474423
k141_21811	6.978425342629539	0.7941901768303455
k141_14399	-1.773251682433772	-8.778589419583563
k141_14400	-2.8034128809009777	0.7949751672073839
k141_21813	-6.018203142373239	2.7021610199926767
k141_18242	-4.872296215567579	0.09258835915624503
k141_6640	-0.23928417503623095	-5.2559992274867335
k141_18243	-9.180395696078298	1.5784308280077632
k141_2817	-11.912438862245281	1.4469610319792299
k141_6642	12.350703265553395	5.858739409183619
k141_21814	-0.10232181015117917	-2.7535138988267294
k141_2818	-15.23615066159211	-3.209244786691431
k141_6643	-8.51279649449041	1.0297103645447332
k141_14408	-15.106270912326433	12.593479508600776
k141_21818	12.798038759899491	-0.6658926797986013
k141_2819	0.200334383125504	-3.7245531907721654
k141_10738	-3.4860394328340503	-6.202476488810424
k141_2820	7.448753825272135	0.5992260490011807
k141_6647	5.002578141591572	-0.7340918361000183
k141_10742	4.361350211593202	0.5879388321805872
k141_18244	16.23754806515419	6.53561948966259
k141_14410	-9.065025864277564	5.781815457327602
k141_21819	3.2072982481480947	-2.225831296156671
k141_18245	25.546595866584113	5.341368374376073
k141_2825	-7.613380256948483	0.4795864032608438
k141_2826	-1.5636129916398078	-1.705870916347524
k141_21820	24.909153063136337	0.5267185241761757
k141_14411	3.312473016838351	-0.5036307653593719
k141_10749	-3.304145009143776	6.021651523046994
k141_18247	2.0723615584272346	6.6855486002911615
k141_6650	-15.38179768023525	-3.206735664978945
k141_14413	17.145320888544717	3.64064551480697
k141_21823	-4.032480924495088	1.3401656808846383
k141_6651	-3.541232216973464	0.3582798125419321
k141_18248	-0.9068579984544093	-0.26759668714594853
k141_14415	-9.20294827924062	0.019192314796082965
k141_10753	5.918489404803013	-0.37491957277336796
k141_6653	3.859366843157443	-1.6276705092166868
k141_21826	13.461213857217682	-1.1741402310128843
k141_18250	-6.8929895708117765	4.857218384440749
k141_6654	-8.72271896059258	-0.950731050309563
k141_14419	12.786000572019235	-1.7688341587060206
k141_10755	-6.796797640928576	3.4007188154082457
k141_18251	5.074834015984077	-3.052121747785343
k141_31122	29.332695554755773	-0.15901567342112954
k141_2828	18.44801437346421	6.967989726416907
k141_18252	-2.602095826331315	-0.65886244676663
k141_2829	-6.47077342403064	-0.5533252832052208
k141_6656	-7.463705545515898	4.051578678533298
k141_31123	-6.056974767518035	6.811090454904639
k141_14422	-8.454426235852022	-2.08359497789253
k141_2831	-5.053818768359975	-3.999476838620284
k141_18254	23.00948297522545	1.2672288307617616
k141_6658	6.037743179207412	-2.1811980600709138
k141_10759	8.007115824336617	-0.7140481118552857
k141_14423	8.310468337102057	-6.895176974110926
k141_2832	-4.843808903755973	4.329840520659523
k141_10760	8.022375079678163	-3.0027252244288167
k141_21838	-5.302154589548691	-0.2171265552240323
k141_14425	0.6736811210777449	-2.905948443292551
k141_31130	2.794052384871823	-0.7151749514804627
k141_10761	9.534443064248508	0.2710002107645626
k141_6660	0.16887424874571863	-7.038162024325804
k141_21839	-6.589475697237436	-0.24932850169752502
k141_18261	-9.573207818199116	10.70185822962457
k141_2834	-18.63416094532981	13.073787290790087
k141_21840	-2.510612312110732	2.6329344228771285
k141_10762	-6.209885171099918	-0.11461457346126232
k141_21843	3.1580697041712122	-2.721453684841356
k141_10763	7.411700452604253	-0.10163701675993111
k141_31135	7.157220742257158	-3.9196841320838227
k141_6663	-8.266800271726193	-5.285985366126051
k141_31136	5.842776474576704	-0.4376333207174584
k141_10765	19.815592409734556	6.00610913788042
k141_6668	-1.5760509434881664	-2.054291634852813
k141_10766	15.905669870619358	8.406197509207681
k141_21852	-0.0710566889420629	-1.7184713354397934
k141_2839	20.481941258445303	6.0701163285855975
k141_31142	-11.647629829070437	2.9912961880916606
k141_18263	-14.330788904105331	8.692774328024237
k141_21855	7.416665679041585	-0.04775495351315712
k141_10768	1.0338498301930175	-1.28705941039662
k141_21856	21.52585320059925	2.390410198395373
k141_6671	-1.789287994971546	-0.25194681166771754
k141_31145	18.25016164685249	1.9207053246111885
k141_10769	-2.638240770305048	5.024725040348801
k141_31147	6.663768573083108	0.9259445579946396
k141_6675	-16.457236761913112	7.905935974903654
k141_18268	-20.583616567455447	9.606427563562782
k141_21862	-13.860832320641775	9.330210719335259
k141_31148	3.835190134012833	-1.4179129681984215
k141_2840	-5.54792565199612	-6.77087494565778
k141_6677	-4.404765839279163	1.6679504801472993
k141_10773	-7.2767400861070115	1.471611680940743
k141_21863	-9.935461074125428	-4.201334458197858
k141_31150	-8.766997351059516	2.449489383402709
k141_6678	6.6783315236035925	-2.3842834208946684
k141_2841	-8.574892706156504	3.193477768672336
k141_21864	-7.638937849278198	1.2612437144782662
k141_10775	-4.126279190414765	3.0382503168961
k141_6679	8.376320827748389	-3.5610443996446213
k141_2845	-7.87322817726864	0.23449829416528672
k141_21867	-12.899588002616683	2.0080409882864685
k141_2846	2.4013954633246186	-2.6106660932220818
k141_21869	-5.965390108238031	-3.3911069900490167
k141_2847	-7.715739623615109	3.3991356655243816
k141_21870	5.9657110119565475	-3.3268570638962744
k141_6686	1.419255099112618	-1.8435810356217912
k141_18271	-14.267045022620053	-6.18227752902993
k141_31162	-9.275934405816724	5.167944196340614
k141_2850	8.835755578597636	-0.2622417655769416
k141_14427	4.417113832307296	-5.4304436098024835
k141_2853	7.433922596699138	-1.5703042046888243
k141_21872	21.010112823839012	7.842805122159222
k141_6687	-10.65248903961884	0.5250557692670038
k141_2856	18.927940038662076	1.7397671288685708
k141_21873	-3.5996123965707665	-0.02653000056148036
k141_31164	-8.45296953276431	-3.9477332415025295
k141_6692	-5.936690621391449	1.7642139853657188
k141_18276	11.756004955690246	0.30292740237984656
k141_21877	4.598633229759722	-1.5793415766351542
k141_2858	2.7038789544661457	-2.504952309088642
k141_31167	0.2641981134721889	1.4054414461997362
k141_18277	0.6227503366539653	-2.4429267848664242
k141_21878	14.977763387222854	5.605122355400919
k141_2859	-4.964062538573776	-4.793685874306769
k141_6694	-0.2107494113268569	-4.121236792436681
k141_31169	1.8337154520348222	-3.339086721690874
k141_31170	-5.423100786532357	3.5795453304980835
k141_6697	-4.802530916687581	-0.12066526543314421
k141_18279	-10.02190344147034	1.4329120670389908
k141_6698	5.4160466143383275	1.3920443065469368
k141_2864	-11.09893297089091	-3.4163702725000076
k141_21882	-10.933570179751312	1.9211961128986383
k141_2865	4.412109707963978	-3.860149516078649
k141_31174	-13.767649293372477	-2.619592729918493
k141_18282	-20.09865762026228	7.165062237615687
k141_21884	7.655875714762251	-0.14241758343832722
k141_31175	0.14334042586031687	-0.6091880572154262
k141_21885	3.8370297923121783	2.173931634220774
k141_6702	6.823168367639194	-1.868556416886847
k141_2868	4.522160406578841	0.8394364198659137
k141_10779	0.47567917548826827	-0.908785408784162
k141_18283	-12.986471542690879	-4.314432463180874
k141_21886	-5.337871934327436	-2.8197882867604562
k141_31177	14.07564432985501	-0.4091617804496136
k141_18285	-5.76961148284038	-5.9095547186043405
k141_10780	-8.299716241297327	-0.9133854248297201
k141_21887	-10.712015887830603	0.4827628086954221
k141_31184	20.425172995476956	4.064977908636878
k141_2874	-8.7880284144344	-6.162725347930968
k141_31185	-6.297386698847286	-3.5954750715002355
k141_6704	11.962652166833358	-2.331815556258438
k141_18295	7.054657340064832	-4.087009434021228
k141_31186	24.37259663814224	3.8727501440707077
k141_10784	-2.638827923836942	-3.915758014602293
k141_18298	-12.02933838107958	8.991635902111687
k141_21888	-8.47842334457146	8.475502271092836
k141_2884	2.1175942014312508	0.8188144432930013
k141_6707	-2.417502031160572	-1.0663341044721153
k141_21889	-9.415546819807206	-0.8783941216219457
k141_18299	2.4202741655100297	9.664167308045545
k141_31192	-8.67291124057753	3.7246671130527194
k141_31193	-1.2098714659206065	-4.930442309599977
k141_2888	-1.188760731719654	-2.420059722567033
k141_10786	-6.25885202688411	0.358940574731329
k141_6711	10.167147933680598	-0.4175707230594117
k141_2889	-14.916975400133907	10.038108733614674
k141_2890	10.935393993686505	0.4883295075427908
k141_6712	3.2112007477419793	-1.5993933833470078
k141_10787	-0.06398099853414413	-3.2757193341888327
k141_2892	4.836058047965129	1.54698966784251
k141_21892	29.58276053823594	2.0625422920017433
k141_10788	-3.0468161491490457	-4.289535509610423
k141_2894	9.032983732005228	-5.828170576814704
k141_21897	-4.802788480645567	-3.5628785966862617
k141_31194	-9.161595029455613	1.0909839346776335
k141_18305	-2.4714028564569754	-4.931813975056858
k141_6719	18.11573822040967	-1.239037028961842
k141_10790	-8.876952741516007	-5.992861157636376
k141_21900	-3.78935484907839	-1.648687977602267
k141_2898	-6.278996672365137	0.35783694485571826
k141_21901	10.508314882065905	-0.3962189554848783
k141_10792	0.40918166768992975	0.15456368334529302
k141_18307	0.9059339326566385	-3.432778824624453
k141_2900	-0.7083608551382508	-0.29442215324030335
k141_26475	-3.4237408323566365	-9.831933779097621
k141_31200	-8.601983941795323	-4.439277611983485
k141_10796	-13.859519878304882	-2.3465349308991246
k141_2902	-3.3990905253329036	1.434193480206976
k141_21902	-7.0735227260238815	2.1809177031074594
k141_31202	12.504550731605082	0.2678290016820532
k141_2903	-9.498006254647038	5.114706117995714
k141_18316	-15.553611617862618	10.623298539304459
k141_2904	3.559710490462928	-3.6886502315260064
k141_31203	0.03751679718335661	-3.7406474774186846
k141_18317	-10.166537383696955	-2.3361770924522287
k141_2907	-7.528826890155996	-0.6340026401709385
k141_10805	19.146033661316814	5.506047170163745
k141_26477	-18.143634408656002	11.267080359455216
k141_31205	6.472174569147735	0.5117095839515261
k141_18318	-7.025400131715019	-1.1661653723836762
k141_26478	-8.402075925313135	-1.7467807168967164
k141_21912	2.7573812226402037	0.6037981957129855
k141_18319	0.762136266117407	1.599643051296931
k141_2909	-2.7999072211908906	-0.7275515570643525
k141_31207	-4.113966460611733	-1.2795595059105342
k141_2911	12.320286580442382	1.1374738252231436
k141_18321	-9.574191761552397	-4.039274765415216
k141_21913	-13.586892551616813	2.296398727153411
k141_10807	-17.062870222625282	1.7958735820016556
k141_2912	11.548619254971669	5.421725348647434
k141_18322	-5.9551518657768066	0.9543185070385917
k141_31210	-10.048607049679582	-4.105113365987621
k141_10809	-1.9239938514408275	-2.094225584639458
k141_21914	19.73517815044823	-0.5675285079151715
k141_26482	-7.162901529510959	-1.8633459038612052
k141_2915	15.329856296636066	-4.591911448595071
k141_26483	-2.594109852445041	0.1697773765958679
k141_10811	-2.5927905086933265	-3.5023378724294636
k141_2916	-10.946542324804318	-3.61932724293995
k141_21921	-3.384330697309939	0.6887475645899817
k141_18324	-7.562235308916415	2.3981261275470316
k141_31213	-12.76661890000403	-6.334409137329278
k141_26486	-4.147175757957094	-0.9134726175819656
k141_6729	-6.74822487368134	-8.828281021622058
k141_2918	-11.628156700666716	9.33623734282451
k141_18325	1.5634366684577277	-0.11093439852821463
k141_6730	5.838181638567766	-1.7840890743663083
k141_31215	-17.363227909630705	3.9622355173174446
k141_21924	-16.638967591738123	-0.19672875804844392
k141_26491	1.0833982526009605	-0.08547920202346831
k141_2920	5.294649434040101	-2.752397129215996
k141_6734	9.630950615616923	-4.91177405176955
k141_10821	0.37016907794242904	2.9423063900950086
k141_18327	2.4159286102929673	-5.8000825851478215
k141_21927	-0.15951412504824708	0.22459903453160535
k141_10823	-9.608372455889995	-2.800143040988117
k141_31219	3.960778261902467	-3.572919614106681
k141_2922	3.96949505027551	-7.656931012409842
k141_6738	12.885423492114509	-1.8795841686157384
k141_10825	-2.650041400393921	-3.4530988201628503
k141_21931	-5.388438396744451	1.0731400422392783
k141_26500	3.64297211694693	-1.675502713808271
k141_18329	-14.111586905472414	7.9044525246884145
k141_10827	-8.735376835774261	1.3491936228742212
k141_31222	-4.435115305645175	-4.205709293442484
k141_2923	-9.57552589929571	-7.59454127417966
k141_31223	-1.4094936161471368	-4.52481285489773
k141_18332	-8.208713299029558	-0.4647840254683825
k141_2925	-4.045023214081126	3.3403088817003317
k141_26504	-0.3202851114126546	2.541733536739409
k141_26505	19.391519140789875	6.700361427126964
k141_2926	0.041299963328636946	-1.885196588473866
k141_31225	-4.285713286889525	1.9075150891852928
k141_6739	20.990513919499655	-3.544304317897314
k141_10834	24.775144351134067	0.0735841335550908
k141_10835	-8.207618559112733	4.263745580591936
k141_18333	-22.47571518768351	-4.9749999851772015
k141_21932	7.904544813421072	-3.67854141866235
k141_31230	-3.1433006050934416	-1.1581003363117546
k141_2927	-5.1537000034744445	-4.952653517992851
k141_18336	-16.323764694481042	9.987642715211292
k141_2928	6.775307748744338	-2.3779568387826036
k141_21936	-11.103007004655034	5.916909895738623
k141_26508	-12.219803904138935	-4.153577841091792
k141_18337	2.450665652221293	-6.832116712815692
k141_10844	-3.224686254892426	-4.218124092791953
k141_26509	-13.654467745765245	-1.1420385896368652
k141_31238	5.524007704262989	0.7936651645801744
k141_2932	-2.5696225133821287	-4.633731165617391
k141_18338	-5.5121787136340785	0.41279816787634127
k141_6750	-11.708069091637382	-0.8537684042891844
k141_31241	-5.156171366020859	4.430450935555791
